time,open,high,low,close,tick_volume
2025-03-04 10:00:00,2899.66,2913.9,2896.77,2913.81,2640
2025-03-04 10:30:00,2913.86,2918.79,2910.41,2913.96,2404
2025-03-04 11:00:00,2914.39,2920.59,2912.52,2919.92,1781
2025-03-04 11:30:00,2919.91,2921.35,2916.82,2918.09,1825
2025-03-04 12:00:00,2917.98,2918.19,2912.5,2915.09,1805
2025-03-04 12:30:00,2915.18,2916.21,2912.07,2914.7,1694
2025-03-04 13:00:00,2914.69,2917.71,2913.03,2917.2,1617
2025-03-04 13:30:00,2917.03,2921.68,2916.19,2920.08,1924
2025-03-04 14:00:00,2920.03,2923.77,2918.73,2922.68,1903
2025-03-04 14:30:00,2922.69,2925.42,2919.25,2924.8,2075
2025-03-04 15:00:00,2925.03,2927.76,2921.08,2921.67,2924
2025-03-04 15:30:00,2921.71,2926.19,2919.88,2922.59,2781
2025-03-04 16:00:00,2922.73,2923.12,2914.32,2916.38,2851
2025-03-04 16:30:00,2916.39,2919.05,2903.29,2903.46,3151
2025-03-04 17:00:00,2903.02,2912.16,2900.34,2906.88,3154
2025-03-04 17:30:00,2906.66,2910.54,2904.0,2906.03,3023
2025-03-04 18:00:00,2906.01,2910.01,2903.82,2908.02,2778
2025-03-04 18:30:00,2908.25,2915.87,2907.44,2915.19,2626
2025-03-04 19:00:00,2915.27,2916.38,2913.1,2914.55,2301
2025-03-04 19:30:00,2914.22,2915.59,2911.09,2911.63,2296
2025-03-04 20:00:00,2911.57,2915.16,2909.33,2909.95,2295
2025-03-04 20:30:00,2910.0,2911.29,2908.32,2911.19,1902
2025-03-04 21:00:00,2911.11,2915.14,2911.11,2912.54,2149
2025-03-04 21:30:00,2912.7,2916.51,2912.64,2916.1,1821
2025-03-04 22:00:00,2915.92,2920.52,2915.58,2918.6,2126
2025-03-04 22:30:00,2918.62,2918.64,2914.37,2917.17,2482
2025-03-04 23:00:00,2917.47,2918.43,2913.2,2915.06,1356
2025-03-04 23:30:00,2915.06,2917.97,2913.9,2917.7,920
2025-03-05 01:00:00,2918.13,2918.27,2915.51,2916.17,709
2025-03-05 01:30:00,2916.44,2916.44,2913.39,2914.33,539
2025-03-05 02:00:00,2914.29,2916.88,2912.24,2916.5,1180
2025-03-05 02:30:00,2916.51,2916.87,2913.62,2914.05,903
2025-03-05 03:00:00,2914.21,2915.03,2903.59,2910.68,2385
2025-03-05 03:30:00,2910.57,2911.32,2906.79,2907.15,2049
2025-03-05 04:00:00,2907.22,2914.51,2905.78,2907.05,2239
2025-03-05 04:30:00,2907.6,2908.92,2902.16,2904.31,2166
2025-03-05 05:00:00,2904.36,2910.67,2903.37,2910.54,1979
2025-03-05 05:30:00,2910.61,2913.4,2908.03,2908.72,1578
2025-03-05 06:00:00,2908.69,2912.47,2908.56,2912.01,1162
2025-03-05 06:30:00,2912.0,2912.63,2909.75,2910.5,1162
2025-03-05 07:00:00,2910.47,2912.87,2910.02,2912.01,1337
2025-03-05 07:30:00,2911.98,2918.74,2911.17,2918.74,1820
2025-03-05 08:00:00,2918.66,2921.63,2916.78,2918.58,1823
2025-03-05 08:30:00,2918.51,2919.64,2913.58,2916.96,1890
2025-03-05 09:00:00,2917.04,2919.8,2914.94,2915.77,2267
2025-03-05 09:30:00,2916.03,2918.01,2913.08,2918.01,2365
2025-03-05 10:00:00,2917.7,2922.02,2916.75,2919.86,2648
2025-03-05 10:30:00,2919.85,2920.92,2917.23,2919.92,2265
2025-03-05 11:00:00,2919.95,2922.53,2915.04,2916.41,2315
2025-03-05 11:30:00,2916.41,2919.4,2913.25,2918.81,2109
2025-03-05 12:00:00,2918.76,2919.1,2914.09,2917.3,2151
2025-03-05 12:30:00,2917.38,2918.3,2909.07,2913.37,2231
2025-03-05 13:00:00,2913.25,2915.42,2913.0,2913.57,1917
2025-03-05 13:30:00,2913.8,2917.23,2911.97,2913.2,2044
2025-03-05 14:00:00,2913.33,2919.27,2912.27,2918.45,2311
2025-03-05 14:30:00,2918.44,2918.83,2914.19,2916.1,2257
2025-03-05 15:00:00,2915.95,2916.41,2911.34,2913.05,2666
2025-03-05 15:30:00,2913.13,2913.83,2894.3,2899.92,3072
2025-03-05 16:00:00,2899.64,2906.48,2897.67,2904.95,2995
2025-03-05 16:30:00,2905.24,2917.15,2905.14,2911.45,3143
2025-03-05 17:00:00,2908.76,2921.64,2908.14,2918.29,3243
2025-03-05 17:30:00,2918.39,2923.72,2915.92,2917.05,3099
2025-03-05 18:00:00,2917.0,2929.59,2915.2,2928.53,2901
2025-03-05 18:30:00,2928.53,2930.06,2922.67,2923.73,2740
2025-03-05 19:00:00,2923.78,2925.25,2917.28,2918.23,2765
2025-03-05 19:30:00,2918.38,2918.39,2913.78,2916.07,2308
2025-03-05 20:00:00,2916.05,2920.6,2911.23,2916.42,2577
2025-03-05 20:30:00,2916.48,2918.33,2913.52,2917.48,2318
2025-03-05 21:00:00,2917.55,2919.03,2916.33,2918.51,2317
2025-03-05 21:30:00,2918.56,2921.41,2917.79,2920.56,1858
2025-03-05 22:00:00,2920.58,2922.59,2919.68,2922.17,2007
2025-03-05 22:30:00,2922.09,2923.06,2921.38,2922.13,2253
2025-03-05 23:00:00,2922.02,2922.28,2918.09,2919.7,752
2025-03-05 23:30:00,2919.58,2919.74,2917.79,2919.13,513
2025-03-06 01:00:00,2919.67,2919.67,2916.7,2917.61,554
2025-03-06 01:30:00,2917.53,2918.57,2917.03,2918.28,400
2025-03-06 02:00:00,2918.22,2920.29,2917.53,2918.84,863
2025-03-06 02:30:00,2918.83,2918.84,2916.66,2916.81,832
2025-03-06 03:00:00,2916.8,2919.42,2915.98,2918.9,2248
2025-03-06 03:30:00,2918.89,2925.63,2918.89,2924.62,1979
2025-03-06 04:00:00,2924.82,2926.52,2923.23,2923.43,1824
2025-03-06 04:30:00,2923.39,2925.61,2922.96,2925.61,1518
2025-03-06 05:00:00,2925.61,2925.61,2922.21,2923.14,1520
2025-03-06 05:30:00,2923.11,2923.63,2920.19,2921.26,1126
2025-03-06 06:00:00,2921.26,2921.59,2916.83,2917.24,1300
2025-03-06 06:30:00,2917.12,2918.07,2916.38,2917.36,858
2025-03-06 07:00:00,2917.32,2917.43,2914.53,2916.08,1314
2025-03-06 07:30:00,2916.26,2920.68,2915.42,2919.77,1666
2025-03-06 08:00:00,2919.81,2922.83,2919.81,2921.44,1614
2025-03-06 08:30:00,2921.27,2923.06,2919.9,2920.63,1697
2025-03-06 09:00:00,2920.6,2922.57,2915.54,2916.26,2356
2025-03-06 09:30:00,2916.13,2917.24,2909.8,2910.18,2215
2025-03-06 10:00:00,2910.23,2911.37,2904.75,2908.01,2534
2025-03-06 10:30:00,2908.12,2908.12,2901.07,2904.78,2548
2025-03-06 11:00:00,2904.45,2905.24,2899.33,2899.96,2495
2025-03-06 11:30:00,2900.04,2900.85,2891.12,2894.17,2541
2025-03-06 12:00:00,2894.19,2899.54,2891.93,2899.5,2475
2025-03-06 12:30:00,2899.3,2905.2,2898.84,2899.23,2441
2025-03-06 13:00:00,2899.03,2904.98,2898.6,2903.59,2006
2025-03-06 13:30:00,2903.65,2907.62,2902.89,2905.79,2199
2025-03-06 14:00:00,2905.82,2907.14,2902.9,2903.72,2159
2025-03-06 14:30:00,2903.45,2904.28,2899.21,2903.12,2343
2025-03-06 15:00:00,2903.09,2909.43,2901.03,2904.62,2789
2025-03-06 15:30:00,2903.33,2907.55,2900.92,2904.48,2642
2025-03-06 16:00:00,2904.38,2911.38,2903.45,2908.84,2244
2025-03-06 16:30:00,2908.67,2916.56,2908.67,2915.03,3127
2025-03-06 17:00:00,2915.19,2922.67,2909.32,2913.38,3125
2025-03-06 17:30:00,2913.38,2916.2,2909.02,2914.47,2940
2025-03-06 18:00:00,2914.64,2918.31,2912.55,2917.22,2536
2025-03-06 18:30:00,2917.01,2918.44,2915.09,2917.19,2370
2025-03-06 19:00:00,2917.24,2920.49,2915.53,2920.22,2254
2025-03-06 19:30:00,2920.21,2921.38,2914.4,2915.34,2219
2025-03-06 20:00:00,2915.59,2920.59,2915.34,2918.47,2151
2025-03-06 20:30:00,2918.53,2919.81,2913.82,2916.26,1976
2025-03-06 21:00:00,2916.27,2917.5,2912.32,2913.56,1997
2025-03-06 21:30:00,2913.55,2917.73,2912.66,2914.03,2087
2025-03-06 22:00:00,2913.73,2916.56,2913.08,2914.72,2024
2025-03-06 22:30:00,2914.63,2914.83,2908.31,2908.58,2195
2025-03-06 23:00:00,2908.66,2911.42,2908.34,2909.86,754
2025-03-06 23:30:00,2909.86,2911.47,2909.2,2910.74,623
2025-03-07 01:00:00,2911.04,2913.36,2910.36,2912.55,690
2025-03-07 01:30:00,2912.54,2913.57,2909.95,2910.25,891
2025-03-07 02:00:00,2910.09,2910.25,2894.8,2902.4,1766
2025-03-07 02:30:00,2902.41,2906.29,2902.09,2904.79,1219
2025-03-07 03:00:00,2904.98,2906.44,2901.56,2902.93,2466
2025-03-07 03:30:00,2902.93,2910.22,2901.57,2906.71,2206
2025-03-07 04:00:00,2906.71,2907.46,2901.2,2906.24,2557
2025-03-07 04:30:00,2906.42,2909.22,2904.28,2908.17,2088
2025-03-07 05:00:00,2908.06,2908.93,2904.16,2905.92,2282
2025-03-07 05:30:00,2906.08,2906.65,2904.0,2905.33,1367
2025-03-07 06:00:00,2905.28,2907.74,2904.69,2906.56,1587
2025-03-07 06:30:00,2906.56,2908.32,2905.73,2906.61,1187
2025-03-07 07:00:00,2906.61,2911.79,2906.42,2911.4,1907
2025-03-07 07:30:00,2911.62,2912.58,2908.9,2909.53,2337
2025-03-07 08:00:00,2909.41,2911.99,2907.73,2911.52,1960
2025-03-07 08:30:00,2911.61,2914.83,2910.91,2913.48,1878
2025-03-07 09:00:00,2913.37,2914.65,2911.7,2912.14,1935
2025-03-07 09:30:00,2912.02,2917.24,2911.66,2917.13,1786
2025-03-07 10:00:00,2917.17,2920.48,2915.32,2920.05,2351
2025-03-07 10:30:00,2920.05,2922.97,2919.23,2922.44,1872
2025-03-07 11:00:00,2922.37,2923.02,2921.13,2922.37,2212
2025-03-07 11:30:00,2922.35,2922.76,2920.19,2921.59,1940
2025-03-07 12:00:00,2921.57,2921.81,2917.18,2919.12,2209
2025-03-07 12:30:00,2918.8,2921.36,2917.07,2918.0,2258
2025-03-07 13:00:00,2917.97,2922.14,2917.11,2920.19,2138
2025-03-07 13:30:00,2920.2,2921.31,2916.73,2918.75,2341
2025-03-07 14:00:00,2918.88,2922.63,2918.04,2921.41,2294
2025-03-07 14:30:00,2921.69,2922.81,2918.71,2918.73,2513
2025-03-07 15:00:00,2918.54,2920.48,2910.37,2911.64,2859
2025-03-07 15:30:00,2918.18,2926.37,2911.85,2913.87,3259
2025-03-07 16:00:00,2913.7,2918.61,2903.5,2916.91,2856
2025-03-07 16:30:00,2916.71,2928.87,2916.71,2926.68,3036
2025-03-07 17:00:00,2926.52,2930.33,2922.54,2924.99,2939
2025-03-07 17:30:00,2924.87,2926.2,2908.52,2915.78,3062
2025-03-07 18:00:00,2915.58,2919.47,2911.68,2916.86,2682
2025-03-07 18:30:00,2916.98,2919.15,2912.37,2913.97,2750
2025-03-07 19:00:00,2914.23,2916.1,2905.14,2908.83,2732
2025-03-07 19:30:00,2908.88,2910.28,2905.98,2908.22,2557
2025-03-07 20:00:00,2907.74,2908.78,2902.0,2906.09,2659
2025-03-07 20:30:00,2906.3,2908.11,2904.76,2906.63,2386
2025-03-07 21:00:00,2906.57,2909.48,2904.65,2906.07,2208
2025-03-07 21:30:00,2906.48,2908.48,2904.46,2905.18,2232
2025-03-07 22:00:00,2905.23,2908.51,2904.76,2907.37,2117
2025-03-07 22:30:00,2907.4,2911.18,2907.23,2909.65,2283
2025-03-07 23:00:00,2909.65,2911.74,2908.39,2911.12,716
2025-03-07 23:30:00,2911.12,2912.41,2910.69,2911.94,435
2025-03-10 00:00:00,2912.72,2915.14,2909.77,2912.05,1624
2025-03-10 00:30:00,2912.02,2913.98,2911.3,2912.01,737
2025-03-10 01:00:00,2912.12,2916.5,2911.42,2915.38,1079
2025-03-10 01:30:00,2915.02,2916.93,2914.37,2916.28,699
2025-03-10 02:00:00,2916.57,2918.01,2913.73,2914.77,1125
2025-03-10 02:30:00,2914.78,2916.04,2913.01,2913.79,1618
2025-03-10 03:00:00,2913.86,2918.22,2913.68,2914.11,1871
2025-03-10 03:30:00,2913.67,2916.38,2911.31,2912.16,1688
2025-03-10 04:00:00,2912.18,2914.13,2909.49,2910.58,1504
2025-03-10 04:30:00,2910.8,2914.52,2910.49,2911.56,1558
2025-03-10 05:00:00,2911.48,2913.63,2911.1,2912.03,1581
2025-03-10 05:30:00,2912.02,2912.84,2908.16,2911.02,1404
2025-03-10 06:00:00,2911.0,2912.37,2910.54,2911.6,884
2025-03-10 06:30:00,2911.6,2912.63,2910.26,2910.99,1158
2025-03-10 07:00:00,2910.9,2911.95,2906.97,2907.57,1363
2025-03-10 07:30:00,2907.55,2910.07,2907.07,2909.89,1627
2025-03-10 08:00:00,2909.92,2913.25,2909.24,2912.08,1632
2025-03-10 08:30:00,2912.12,2914.54,2911.0,2914.39,1527
2025-03-10 09:00:00,2914.68,2915.11,2912.01,2915.04,1868
2025-03-10 09:30:00,2915.09,2915.37,2904.37,2908.36,2033
2025-03-10 10:00:00,2907.99,2910.64,2902.13,2903.64,2085
2025-03-10 10:30:00,2903.56,2904.53,2897.54,2897.8,2092
2025-03-10 11:00:00,2897.67,2913.35,2896.81,2912.63,2117
2025-03-10 11:30:00,2912.51,2915.32,2911.08,2911.23,1838
2025-03-10 12:00:00,2911.19,2911.26,2902.5,2902.99,1853
2025-03-10 12:30:00,2903.05,2904.48,2898.31,2902.87,1905
2025-03-10 13:00:00,2902.89,2903.15,2897.77,2900.59,1891
2025-03-10 13:30:00,2900.62,2904.65,2895.7,2903.97,2039
2025-03-10 14:00:00,2903.75,2906.86,2900.4,2906.48,2394
2025-03-10 14:30:00,2906.47,2907.56,2903.24,2906.56,2169
2025-03-10 15:00:00,2906.72,2908.64,2901.21,2901.56,2188
2025-03-10 15:30:00,2901.22,2904.44,2897.68,2903.77,2611
2025-03-10 16:00:00,2903.4,2909.09,2900.99,2903.88,2631
2025-03-10 16:30:00,2903.94,2908.93,2901.85,2908.07,2560
2025-03-10 17:00:00,2908.36,2910.52,2900.61,2908.05,2390
2025-03-10 17:30:00,2908.09,2908.35,2903.35,2904.52,2312
2025-03-10 18:00:00,2904.36,2906.79,2902.33,2903.17,2133
2025-03-10 18:30:00,2903.41,2903.58,2895.88,2895.9,2201
2025-03-10 19:00:00,2895.88,2896.08,2890.68,2894.63,2422
2025-03-10 19:30:00,2895.03,2895.32,2882.71,2886.07,2347
2025-03-10 20:00:00,2886.06,2886.06,2880.3,2883.41,2228
2025-03-10 20:30:00,2883.64,2889.47,2883.0,2885.54,1928
2025-03-10 21:00:00,2885.21,2890.93,2880.28,2888.15,2180
2025-03-10 21:30:00,2888.18,2890.88,2884.1,2885.22,2164
2025-03-10 22:00:00,2885.23,2888.32,2884.18,2886.71,909
2025-03-10 22:30:00,2886.71,2889.43,2885.4,2889.24,663
2025-03-11 00:00:00,2888.27,2890.17,2885.09,2885.09,818
2025-03-11 00:30:00,2885.21,2886.19,2884.04,2884.75,597
2025-03-11 01:00:00,2884.76,2885.82,2884.17,2884.28,551
2025-03-11 01:30:00,2884.21,2884.92,2882.4,2884.55,675
2025-03-11 02:00:00,2884.53,2888.65,2884.16,2887.28,1566
2025-03-11 02:30:00,2887.28,2888.14,2884.74,2887.31,1202
2025-03-11 03:00:00,2887.44,2890.1,2880.26,2889.59,1864
2025-03-11 03:30:00,2889.59,2890.97,2887.15,2890.65,1515
2025-03-11 04:00:00,2890.63,2899.32,2889.93,2897.87,1642
2025-03-11 04:30:00,2897.86,2900.49,2895.95,2899.02,1651
2025-03-11 05:00:00,2899.05,2899.34,2895.21,2895.89,1511
2025-03-11 05:30:00,2895.9,2897.27,2895.16,2896.97,1049
2025-03-11 06:00:00,2896.95,2897.77,2895.69,2897.5,938
2025-03-11 06:30:00,2897.61,2898.62,2896.97,2897.74,751
2025-03-11 07:00:00,2897.73,2898.77,2896.96,2897.58,1078
2025-03-11 07:30:00,2897.35,2899.08,2892.81,2895.69,1494
2025-03-11 08:00:00,2895.93,2897.91,2893.5,2897.91,1464
2025-03-11 08:30:00,2897.88,2902.8,2897.35,2902.26,1501
2025-03-11 09:00:00,2902.26,2903.49,2897.98,2900.19,1361
2025-03-11 09:30:00,2900.22,2901.9,2897.56,2900.99,1659
2025-03-11 10:00:00,2901.22,2907.39,2900.41,2907.3,1648
2025-03-11 10:30:00,2907.34,2910.28,2906.49,2909.96,1460
2025-03-11 11:00:00,2909.97,2911.61,2909.0,2910.97,1705
2025-03-11 11:30:00,2911.38,2912.35,2908.69,2911.75,1754
2025-03-11 12:00:00,2911.77,2914.2,2910.94,2912.76,1431
2025-03-11 12:30:00,2912.77,2914.43,2911.0,2911.94,1577
2025-03-11 13:00:00,2911.95,2913.63,2910.73,2913.53,1612
2025-03-11 13:30:00,2913.51,2915.3,2912.36,2913.68,1415
2025-03-11 14:00:00,2913.61,2914.12,2910.53,2912.84,1841
2025-03-11 14:30:00,2912.8,2915.91,2911.31,2913.08,1830
2025-03-11 15:00:00,2913.11,2913.78,2906.95,2911.3,1983
2025-03-11 15:30:00,2911.56,2922.03,2910.65,2917.53,2495
2025-03-11 16:00:00,2916.58,2920.92,2915.11,2916.01,2360
2025-03-11 16:30:00,2916.31,2916.64,2911.97,2914.05,2135
2025-03-11 17:00:00,2914.07,2919.82,2913.93,2915.43,2268
2025-03-11 17:30:00,2915.23,2919.71,2914.63,2916.88,1816
2025-03-11 18:00:00,2916.82,2917.9,2915.69,2916.59,1524
2025-03-11 18:30:00,2916.57,2918.13,2915.13,2916.98,1924
2025-03-11 19:00:00,2917.04,2920.45,2914.02,2915.63,1957
2025-03-11 19:30:00,2915.7,2919.17,2915.41,2917.8,1664
2025-03-11 20:00:00,2917.76,2918.54,2915.15,2916.82,1494
2025-03-11 20:30:00,2916.83,2919.57,2916.2,2918.27,1534
2025-03-11 21:00:00,2918.29,2920.89,2917.51,2920.17,1630
2025-03-11 21:30:00,2920.18,2921.34,2918.18,2918.34,1670
2025-03-11 22:00:00,2918.19,2918.92,2915.5,2916.15,779
2025-03-11 22:30:00,2916.14,2916.86,2915.15,2915.5,650
2025-03-12 00:00:00,2915.81,2917.61,2914.43,2916.49,565
2025-03-12 00:30:00,2916.56,2918.13,2914.51,2917.62,858
2025-03-12 01:00:00,2917.65,2919.58,2916.17,2917.42,607
2025-03-12 01:30:00,2917.42,2918.09,2915.5,2915.53,328
2025-03-12 02:00:00,2915.57,2915.57,2913.52,2914.35,917
2025-03-12 02:30:00,2914.29,2914.64,2912.16,2914.22,1035
2025-03-12 03:00:00,2914.15,2915.18,2910.88,2914.63,1890
2025-03-12 03:30:00,2914.62,2917.28,2914.42,2914.92,1652
2025-03-12 04:00:00,2914.75,2916.33,2914.0,2915.82,1432
2025-03-12 04:30:00,2915.83,2918.22,2915.33,2916.23,1534
2025-03-12 05:00:00,2916.24,2919.84,2916.21,2919.03,1343
2025-03-12 05:30:00,2918.98,2919.35,2914.89,2914.99,1061
2025-03-12 06:00:00,2915.07,2915.63,2912.57,2915.48,1157
2025-03-12 06:30:00,2915.5,2916.07,2914.25,2914.98,826
2025-03-12 07:00:00,2915.01,2915.28,2912.1,2913.07,1592
2025-03-12 07:30:00,2913.07,2916.57,2912.05,2916.03,1453
2025-03-12 08:00:00,2916.11,2921.14,2915.84,2916.12,1511
2025-03-12 08:30:00,2916.11,2917.19,2911.35,2911.88,1781
2025-03-12 09:00:00,2911.88,2912.8,2909.02,2911.15,1993
2025-03-12 09:30:00,2911.01,2915.63,2911.01,2914.42,1775
2025-03-12 10:00:00,2914.37,2918.72,2914.06,2917.51,1973
2025-03-12 10:30:00,2917.49,2922.18,2916.86,2922.1,2001
2025-03-12 11:00:00,2922.33,2925.47,2918.3,2919.98,1972
2025-03-12 11:30:00,2919.99,2920.18,2913.72,2914.82,1844
2025-03-12 12:00:00,2914.48,2917.0,2913.12,2913.44,1731
2025-03-12 12:30:00,2913.44,2915.28,2912.78,2914.34,1541
2025-03-12 13:00:00,2914.26,2915.91,2913.04,2913.34,1721
2025-03-12 13:30:00,2913.2,2916.63,2912.65,2915.3,1572
2025-03-12 14:00:00,2915.17,2915.52,2912.2,2913.76,1788
2025-03-12 14:30:00,2918.85,2923.12,2916.28,2917.49,2449
2025-03-12 15:00:00,2917.17,2918.75,2905.97,2910.87,2541
2025-03-12 15:30:00,2910.93,2917.62,2909.81,2915.61,2501
2025-03-12 16:00:00,2915.61,2918.05,2914.27,2916.24,2358
2025-03-12 16:30:00,2916.57,2922.43,2916.46,2921.85,2349
2025-03-12 17:00:00,2921.9,2928.04,2921.42,2923.96,2482
2025-03-12 17:30:00,2923.88,2929.36,2923.41,2928.26,2100
2025-03-12 18:00:00,2928.35,2938.1,2927.92,2937.7,2407
2025-03-12 18:30:00,2937.76,2939.12,2933.95,2936.54,2206
2025-03-12 19:00:00,2936.21,2939.74,2936.18,2937.92,2101
2025-03-12 19:30:00,2937.4,2940.63,2935.85,2936.05,1850
2025-03-12 20:00:00,2935.99,2937.45,2933.77,2935.68,1794
2025-03-12 20:30:00,2935.6,2937.28,2934.31,2935.25,1740
2025-03-12 21:00:00,2935.16,2935.72,2932.51,2934.69,1901
2025-03-12 21:30:00,2934.46,2934.82,2930.96,2931.33,2108
2025-03-12 22:00:00,2931.19,2933.3,2930.7,2931.95,674
2025-03-12 22:30:00,2931.96,2934.23,2931.63,2933.31,724
2025-03-13 00:00:00,2934.46,2935.85,2933.51,2934.45,766
2025-03-13 00:30:00,2934.47,2938.89,2933.83,2938.0,590
2025-03-13 01:00:00,2938.06,2939.31,2934.66,2935.11,743
2025-03-13 01:30:00,2935.13,2938.87,2935.01,2938.07,833
2025-03-13 02:00:00,2938.02,2939.29,2937.58,2938.62,676
2025-03-13 02:30:00,2938.64,2939.19,2937.59,2938.56,725
2025-03-13 03:00:00,2938.66,2941.55,2937.58,2938.68,1554
2025-03-13 03:30:00,2938.68,2939.4,2936.47,2937.89,1392
2025-03-13 04:00:00,2937.89,2941.56,2937.54,2939.92,1357
2025-03-13 04:30:00,2939.59,2946.04,2939.4,2944.23,1387
2025-03-13 05:00:00,2944.28,2945.91,2943.03,2944.33,1309
2025-03-13 05:30:00,2944.42,2947.13,2943.5,2945.63,1024
2025-03-13 06:00:00,2945.47,2946.18,2943.99,2944.5,824
2025-03-13 06:30:00,2944.5,2945.24,2943.47,2944.7,1115
2025-03-13 07:00:00,2944.72,2945.15,2939.74,2940.52,1439
2025-03-13 07:30:00,2940.6,2941.76,2938.24,2940.03,1490
2025-03-13 08:00:00,2940.03,2940.28,2935.36,2938.33,1731
2025-03-13 08:30:00,2938.32,2939.23,2936.43,2937.02,1420
2025-03-13 09:00:00,2937.0,2938.05,2934.53,2935.34,1514
2025-03-13 09:30:00,2935.32,2936.02,2932.99,2935.24,1602
2025-03-13 10:00:00,2935.2,2943.31,2934.81,2941.83,1789
2025-03-13 10:30:00,2941.83,2944.99,2941.25,2941.57,1581
2025-03-13 11:00:00,2941.39,2947.7,2941.02,2946.0,1697
2025-03-13 11:30:00,2946.03,2948.83,2945.9,2947.77,1440
2025-03-13 12:00:00,2947.79,2948.52,2942.56,2943.87,1719
2025-03-13 12:30:00,2943.86,2945.0,2942.15,2944.03,1562
2025-03-13 13:00:00,2944.03,2947.31,2944.03,2945.41,1838
2025-03-13 13:30:00,2945.34,2948.49,2945.28,2946.3,1534
2025-03-13 14:00:00,2946.31,2949.17,2942.12,2942.76,1936
2025-03-13 14:30:00,2947.1,2948.08,2941.04,2942.31,2323
2025-03-13 15:00:00,2942.1,2945.74,2939.27,2945.0,2227
2025-03-13 15:30:00,2945.02,2952.35,2944.86,2950.35,2485
2025-03-13 16:00:00,2950.32,2954.09,2949.73,2953.58,2237
2025-03-13 16:30:00,2953.56,2971.11,2952.55,2969.85,2601
2025-03-13 17:00:00,2970.15,2974.65,2966.46,2971.83,2545
2025-03-13 17:30:00,2971.72,2978.47,2969.32,2977.75,2532
2025-03-13 18:00:00,2977.9,2980.12,2976.74,2979.25,2362
2025-03-13 18:30:00,2979.2,2985.25,2977.55,2980.1,2396
2025-03-13 19:00:00,2980.2,2980.63,2976.38,2979.92,2279
2025-03-13 19:30:00,2979.97,2982.19,2979.45,2979.49,1965
2025-03-13 20:00:00,2979.26,2984.41,2979.12,2981.46,1923
2025-03-13 20:30:00,2981.54,2983.5,2980.51,2983.3,1522
2025-03-13 21:00:00,2983.27,2984.36,2982.26,2983.18,1665
2025-03-13 21:30:00,2983.17,2985.46,2980.58,2982.83,1907
2025-03-13 22:00:00,2982.93,2984.49,2981.17,2984.29,924
2025-03-13 22:30:00,2984.32,2989.1,2984.1,2988.8,872
2025-03-14 00:00:00,2989.38,2989.49,2983.03,2986.33,916
2025-03-14 00:30:00,2986.34,2989.78,2985.89,2987.26,765
2025-03-14 01:00:00,2987.26,2989.26,2985.85,2988.98,708
2025-03-14 01:30:00,2988.81,2989.22,2985.39,2986.45,860
2025-03-14 02:00:00,2986.06,2987.23,2984.94,2985.06,873
2025-03-14 02:30:00,2985.07,2988.7,2984.88,2986.73,1493
2025-03-14 03:00:00,2986.8,2990.2,2983.72,2984.12,2288
2025-03-14 03:30:00,2984.07,2988.47,2981.69,2987.88,2136
2025-03-14 04:00:00,2987.92,2988.14,2986.09,2987.05,1659
2025-03-14 04:30:00,2987.19,2987.62,2983.95,2984.18,1725
2025-03-14 05:00:00,2984.19,2988.26,2983.96,2987.37,1613
2025-03-14 05:30:00,2987.38,2992.94,2986.68,2992.62,1422
2025-03-14 06:00:00,2992.78,2993.91,2991.36,2991.39,1337
2025-03-14 06:30:00,2991.39,2991.39,2984.37,2985.48,1433
2025-03-14 07:00:00,2985.43,2985.91,2981.91,2983.62,1462
2025-03-14 07:30:00,2983.65,2986.57,2981.96,2986.29,1906
2025-03-14 08:00:00,2986.29,2986.29,2981.25,2982.16,1865
2025-03-14 08:30:00,2982.28,2987.48,2981.22,2985.62,1769
2025-03-14 09:00:00,2985.16,2985.99,2980.84,2983.8,1861
2025-03-14 09:30:00,2983.58,2987.02,2983.34,2986.96,1752
2025-03-14 10:00:00,2986.72,2992.93,2985.18,2992.38,1978
2025-03-14 10:30:00,2992.36,2993.2,2989.47,2992.9,1512
2025-03-14 11:00:00,2992.89,2996.79,2992.69,2994.88,1859
2025-03-14 11:30:00,2994.92,2999.45,2994.64,2998.81,1886
2025-03-14 12:00:00,2998.81,3004.85,2997.56,3002.49,1893
2025-03-14 12:30:00,3002.56,3002.88,2986.59,2993.25,2207
2025-03-14 13:00:00,2993.25,2998.46,2993.25,2996.75,1802
2025-03-14 13:30:00,2996.74,2999.09,2993.27,2993.42,2200
2025-03-14 14:00:00,2993.88,2999.22,2993.37,2996.31,2153
2025-03-14 14:30:00,2996.13,2999.62,2993.63,2993.76,2168
2025-03-14 15:00:00,2993.78,2996.03,2991.87,2995.56,2436
2025-03-14 15:30:00,2995.54,2995.85,2983.39,2985.35,2602
2025-03-14 16:00:00,2985.97,2993.39,2982.04,2983.2,2577
2025-03-14 16:30:00,2983.08,2986.75,2982.61,2985.28,2424
2025-03-14 17:00:00,2985.37,2986.3,2978.45,2981.12,2345
2025-03-14 17:30:00,2981.22,2984.83,2979.96,2984.6,1952
2025-03-14 18:00:00,2984.46,2989.33,2982.99,2987.15,2064
2025-03-14 18:30:00,2987.16,2989.95,2986.31,2989.75,1969
2025-03-14 19:00:00,2989.67,2990.37,2987.43,2990.11,1985
